time,cleaned_SG,IMF_cleaned
6.199,3.2568360708123496,3.043903506490098
6.2,3.2565683845023146,3.043286285107596
6.201,3.2563004159592355,3.0426958367267023
6.202,3.256032166046226,3.042124324171414
6.203,3.2557636318284917,3.0415511400343123
6.204,3.255494812086149,3.040977538229385
6.205,3.255225704855573,3.040413718824369
6.206,3.2549563159765302,3.039857629552366
6.207,3.2546866472086586,3.0393006163650793
6.208,3.254416691965846,3.038756469468362
6.209,3.2541464386714516,3.03824339888248
6.21,3.253875881491321,3.0377544218407486
6.211,3.253605014697228,3.0372654379848836
6.212,3.2533338318525935,3.036764825514509
6.213,3.2530623258502462,3.0362813623051936
6.214,3.252790483717598,3.0358145522792084
6.215,3.2525182935289085,3.0353377422359813
6.216,3.252245746084456,3.034859421712806
6.217,3.2519728352485577,3.0343688578082997
6.218,3.251699555563059,3.033849004844476
6.219,3.25142589470174,3.033338100051591
6.22,3.251151844593729,3.0328287689840217
6.221,3.2508773982396333,3.03230188780413
6.222,3.250602550429134,3.031742792393801
6.223,3.250327295023222,3.0311675232964554
6.224,3.2500516270866715,3.0305605930161503
6.225,3.2497755390390477,3.0299515655364986
6.226,3.2494990223834304,3.0293563550728915
6.227,3.24922207332505,3.0287546246380472
6.228,3.248944684986279,3.0280990759973125
6.229,3.2486668514796944,3.027401685261547
6.23,3.2483885747461065,3.026692423972601
6.231,3.248109853819046,3.0259672026218656
6.232,3.2478306834456,3.0252263495971112
6.233,3.247551059565763,3.0244706187895387
6.234,3.247270979576071,3.023687170918661
6.235,3.2469904416122444,3.0228790266000947
6.236,3.2467094467063045,3.0220549478197447
6.237,3.2464279944349927,3.021241400830387
6.238,3.246146089847858,3.020447134043437
6.239,3.2458637312670846,3.0196933263134937
6.24,3.245580919551507,3.018960053823214
6.241,3.2452976581051187,3.0182334246970295
6.242,3.245013948032786,3.0175098061743504
6.243,3.244729784485305,3.016774113670201
6.244,3.244445163535869,3.0160336493854247
6.245,3.2441600916623896,3.0152622382634595
6.246,3.243874571880489,3.014478461405205
6.247,3.2435886028052945,3.013702138581846
6.248,3.243302182598733,3.0129193950369713
6.249,3.243015309735346,3.0121191396052662
6.25,3.242727983312191,3.011294277758973
6.251,3.2424402061253486,3.0104432751352745
6.252,3.242151983012761,3.0095674159573713
6.253,3.2418633163040984,3.008669682111117
6.254,3.2415742115081034,3.007752701553771
6.255,3.24128467688238,3.0068123402463502
6.256,3.240994716422638,3.0058719787419292
6.257,3.240704332099303,3.0049359783041654
6.258,3.2404135197951063,3.003992403133853
6.259,3.240122279833316,3.0030387692994513
6.26,3.239830617263148,3.00208554154294
6.261,3.239538531310292,3.001151779850899
6.262,3.239246024867438,3.000234626200843
6.263,3.2389531030473124,2.999327922390916
6.264,3.2386597668487234,2.9984375101438605
6.265,3.238366012229061,2.99753902358787
6.266,3.2380718405537396,2.9966338786118007
6.267,3.2377772506366385,2.995723409581987
6.268,3.2374822469945954,2.994808391147645
6.269,3.2371868335003757,2.993871758428657
6.27,3.236891006479001,2.9929299214594076
6.271,3.2365947630603285,2.9920048567136126
6.272,3.2362981033919316,2.9910880122691843
6.273,3.236001030006572,2.9901585931916372
6.274,3.2357035439682797,2.989248064073398
6.275,3.2354056452914013,2.988331285100438
6.276,3.2351073361478964,2.987416359780914
6.277,3.2348086164128125,2.986519298309088
6.278,3.2345094837804718,2.985629463952273
6.279,3.234209936996637,2.9847441214161874
6.28,3.2339099693307682,2.9838766774244307
6.281,3.2336095747806044,2.9830131415346486
6.282,3.233308747265601,2.982160360917961
6.283,3.233007479930858,2.9813235166510768
6.284,3.2327057707254454,2.980487113337633
6.285,3.2324036204662674,2.9796564505915635
6.286,3.2321010249117568,2.978816579182322
6.287,3.2317979805731154,2.977962684365206
6.288,3.2314944853259417,2.9771100921674214
6.289,3.231190538586457,2.976240385777294
6.29,3.230886140587241,2.9753809831600537
6.291,3.230581289404402,2.9745309615941267
6.292,3.230275982294423,2.9736806783706045
6.293,3.2299702181393726,2.972818136801631
6.294,3.229663997429007,2.9719341618599193
6.295,3.2293573235619264,2.9710334880024014
6.296,3.229050198269552,2.970114916635263
6.297,3.228742622347582,2.9691988887710488
6.298,3.228434592050665,2.9683118844499727
6.299,3.2281261041545197,2.967460555797811
